[52.68260665893555, 0.0]
[86.49663627624511, 0.0]
[1761.3032734680176, 0.0]
[115.86940544128419, 0.0]
[34.45330291748047, 0.0]
[1152.3266668701172, 0.0]
[405.26266815185545, 0.0]
[207.87392929077149, 0.0]
[253.70151840209962, 0.0]
[132.7370510864258, 0.0]
[682.076429901123, 0.0]
[66.41407211303711, 0.0]
[111.51607208251953, 0.0]
[259.7188813781738, 0.0]
[123.47163627624512, 0.0]
[41.031636257171634, 0.0]
[133.79712585449218, 0.0]
[1567.8266662597657, 0.0]
[353.47835845947264, 0.0]
[98.50830291748046, 0.0]
[152.5944696044922, 0.0]
[250.9841258239746, 0.0]
[130.0867091369629, 0.0]
[149.39107208251954, 0.0]
[106.16607208251953, 0.0]
